Seconds_sin,Seconds_cos,master_offset,freq,path_delay,OT
-0.9122569668138812,-0.4096183913101768,19774,38777,4625161,2789236.448
-0.9122867600036022,-0.4095520327408104,65536,90472,4625161,2829257.609
-0.9123165411394095,-0.40948568810573116,65709,110305,4538035,2792906.221
-0.9123463168558829,-0.4094193426299067,-140041,-75732,4644721,2819243.993
-0.9123760887001892,-0.4093529928657473,44141,66438,4552217,2816679.838
-0.9124058491282772,-0.4092866556296547,30531,66070,4552217,2801545.839
-0.9124356170748966,-0.40922028871153565,-6644,38054,4552217,2808976.398
-0.9124653738109183,-0.4091539338636513,-1791,40914,4552217,2775327.011
-0.9124951260260682,-0.4090875761724742,-9524,32644,4512229,2767039.377
-0.912524872707288,-0.4090212178977368,47479,86790,4494835,2689425.492
-0.9125546134284115,-0.40895485999132275,26014,79568,4494835,2671927.164
-0.9125843506333545,-0.4088884970002197,-55770,5589,4494835,2620108.745
-0.9126140861251236,-0.40882212489786485,-71817,-27189,4494835,2596565.844
-0.9126438165689795,-0.40875575112578755,-5209,17874,4494835,2606283.28
-0.9126735391953744,-0.4086893818691519,-60107,-38587,4552217,2659138.032
-0.9127032490076311,-0.4086230282924765,104818,108306,4494835,2699601.68
-0.9127329721514303,-0.4085566319956344,51599,86532,4442150,2566383.92
-0.9127626813241381,-0.4084902539620377,325,50738,4442150,2576959.059
-0.9127923849471986,-0.40842387538243313,-19573,30937,4442150,2539771.339
-0.9128220836365963,-0.4083574948808247,9805,54443,4388233,2476912.626
-0.9128517713265539,-0.40829112601913453,79246,126826,4306944,2661945.481
-0.9128814680455475,-0.40822472401730653,10056,81410,4306944,2721129.005
-0.9129111524649309,-0.40815833656211364,-158397,-84026,4405727,2793248.857
-0.9129408316005783,-0.40809194796815657,-193814,-166963,4556235,2790841.72
-0.912970505885535,-0.40802555726707895,-11457,-42750,4556235,2818889.817
-0.9130001689703086,-0.407959178668881,22807,-11923,4588543,2811315.103
-0.9130298423631458,-0.40789276403771757,59889,32001,4588543,2867726.831
-0.9130595035980601,-0.4078263636515718,134288,124367,4556235,2886821.053
-0.9130891580302718,-0.407759965528213,-24500,5865,4588543,2887290.409
-0.9131188089546347,-0.4076935622906857,-7053,15962,4588543,2842284.439
-0.9131484535549272,-0.4076271602460327,12542,33441,4588543,2838914.76
-0.9131780944494094,-0.4075607535297595,43839,68501,4556235,2873081.236
-0.9132077342546346,-0.40749433627661197,61360,99174,4556235,2866574.805
-0.9132373641927459,-0.40742792815697587,-119303,-63081,4607852,2808740.446
-0.9132669911293769,-0.4073615137853533,-18553,1878,4607852,2729000.343
-0.9132966064572823,-0.4072951124597643,279790,294655,4331934,2821995.021
-0.9133262297621542,-0.40722868026263664,-48529,50273,4389856,2794036.482
-0.9133558425346037,-0.4071622586978124,-18918,65325,4389856,2757229.3
-0.9133854483317386,-0.40709583979184666,-110210,-31642,4389856,2746653.661
-0.9134150523754219,-0.4070294118291764,-32145,13360,4389856,2735204.936
-0.9134446430418443,-0.40696300089585263,-146416,-110555,4538597,2731322.516
-0.9134742409318128,-0.4068965607547555,-40208,-48271,4538597,2677299.177
-0.9135038321411731,-0.4068301226106437,171033,150907,4412716,2626535.584
-0.9135334149289641,-0.406763690375905,221347,252531,4249346,2645480.501
-0.9135629924540688,-0.40669725695948217,-24949,72639,4264675,2699846.193
-0.9135925576005711,-0.4066308383495369,-43882,46221,4264675,2714159.757
-0.9136221348197104,-0.40656437960976716,-99345,-22406,4250047,2778378.717
-0.9136516997577229,-0.4064979354557952,4742,51877,4250047,2708772.597
-0.9136812580551259,-0.40643149321724875,-199334,-150776,4371018,2650101.19
-0.9137108117325679,-0.4063650483530934,-224506,-235748,4581112,2626333.238
-0.9137403544662857,-0.4062986150848003,296235,217641,4371018,2623394.328
-0.9137699060811191,-0.40623214882687814,106511,116787,4371018,2599730.54
-0.9137994483695953,-0.406165690524721,-82959,-40729,4487819,2506786.253
-0.9138289798595062,-0.40609924349712134,-53179,-35837,4487819,2451739.65
-0.9138585122928277,-0.40603278132429127,24178,25566,4560176,2554444.565
-0.9138880330903689,-0.4059663323161377,-234948,-226306,4788973,2745349.84
-0.9139175476129254,-0.4058998844113855,157,-61686,4788973,2825333.41
-0.9139470697250955,-0.40583340638852217,336641,274845,4560176,2868496.11
-0.9139765784579917,-0.4057669454628142,82132,121329,4560176,2868589.547
-0.9140060829621729,-0.40570048103021206,190867,254703,4344873,2779403.763
-0.9140355704673878,-0.4056340418657648,-199294,-78198,4492194,2795207.076
-0.9140650753186269,-0.4055675505791273,-86036,-24728,4492194,2809160.151
-0.9140945627711871,-0.4055010854635933,-197542,-162045,4643353,2806096.758
-0.9141240503799891,-0.4054346069551575,-17840,-41605,4643353,2769105.338
-0.914153531161748,-0.40536813079533895,262863,233746,4492194,2701147.254
-0.9141830065886485,-0.4053016536661787,34843,84585,4492194,2783127.344
-0.9142124768343075,-0.4052351751766878,-200410,-140215,4643353,2814674.714
-0.9142419426530357,-0.4051686936252644,16023,16095,4643353,2567866.823
-0.9142714031093033,-0.40510221112275563,40336,45215,4643353,2531291.781
-0.9143008528871711,-0.4050357396697129,10262,27241,4643353,2496188.872
-0.9143303035244126,-0.40496925322418675,165287,185345,4492194,2550926.888
-0.914359755274361,-0.4049027512065221,57281,126925,4496885,2569695.441
-0.914389198162779,-0.40483625613725627,-115073,-28245,4496885,2701650.377
-0.9144186336986005,-0.40476976461290265,41032,93338,4445989,2783146.958
-0.9144774880351354,-0.404636780183103,-18682,34291,4445989,2674190.558
-0.9145069096079801,-0.4045702810134003,-35275,12094,4445989,2457330.664
-0.9145363326482234,-0.4045037654538434,-3479,33307,4445989,2402540.256
-0.9145657456025836,-0.4044372596217989,-32904,2839,4445989,2383918.65
-0.9145951518385582,-0.40437075590774946,35096,60967,4405704,2431242.17
-0.9146245538483138,-0.40430424867638104,26185,62585,4405704,2413326.773
-0.9146539538589818,-0.4042377328876308,-6537,37719,4408681,2580527.733
-0.9146833473919919,-0.40417121867320144,-155773,-113478,4535283,2840103.261
-0.9147127355313323,-0.4041047035816176,-138667,-143104,4633768,2680448.102
-0.914742113244961,-0.40403819900616206,55057,9020,4633768,2586514.188
-0.9147714949751848,-0.40397167225050007,133459,103939,4593484,2646516.934
-0.9148008703632075,-0.403905146764334,47019,57536,4593484,2711925.686
-0.9148302413267569,-0.40383861820537625,31078,55701,4593484,2719525.366
-0.9148596044377402,-0.4037720943403859,46527,80473,4540494,2959104.186
-0.9148889622828994,-0.4037055693112486,-3334,44571,4550293,3060483.474
-0.9149183153206756,-0.4036390420794016,-43112,3792,4550293,2836263.895
-0.9149476659175716,-0.40357250727965566,-1791,32180,4550293,2734433.924
-0.9149770123519959,-0.4035059688126255,-253006,-219573,4788707,2517376.029
-0.9150063521524172,-0.40343943228287266,-272017,-314485,5073206,2603941.16
-0.9150356875273693,-0.40337289268283094,56131,-67942,5073206,2661306.984
-0.9150650162390225,-0.40330635508937573,461054,353820,4788707,2843924.326
-0.9150943412534104,-0.40323981277397075,141441,172523,4753011,2922406.436
-0.9151236642060803,-0.4031732620227155,11719,85233,4753011,2735314.732
-0.9151529797822634,-0.40310671489773553,214142,291172,4496290,2670559.039
-0.9151822900689877,-0.40304016666342746,-163070,-21797,4620429,2825834.268
-0.9152115949687939,-0.4029736175417397,-66689,25663,4559958,2848878.088
-0.9152408970095884,-0.4029070617910338,245406,317751,4282827,2834756.687
-0.9152701939178498,-0.4028405045741822,-47578,98389,4282827,2835640.439
-0.9152994855885905,-0.40277394613016065,-90194,41499,4201376,2689465.904
-0.9153287726666078,-0.40270738499392006,-87638,16997,4235494,2588110.183
-0.9153580522806926,-0.40264082769249426,-86790,-8446,4235494,2635863.506
-0.9153873242521194,-0.4025742746358058,-362822,-310515,4512626,2579410.755
-0.9154166030444325,-0.4025076929334294,306547,250007,4235494,2578622.311
-0.9154458698687845,-0.40244112530926107,22353,57777,4277070,2574121.054
-0.9154751325191409,-0.4023745540402143,764,42894,4277070,2589893.249
-0.9155043879467046,-0.40230798606332663,-22696,19663,4290342,2587177.608
-0.9155336368639079,-0.40224141976025557,-94917,-59366,4369731,2611685.268
-0.9155628922542762,-0.4021748255758738,35080,42155,4369731,2583616.541
-0.9155921350527133,-0.4021082469057479,-10734,6865,4369731,2550395.814
-0.9156213728749013,-0.4020416664161577,16152,30531,4369731,2540374.027
-0.9156506068806964,-0.4019750814652723,79529,98754,4320945,2673632.43
-0.9156798285995067,-0.40190851135050376,-9139,33945,4320945,2844124.314
-0.9157090584805295,-0.40184190948269966,7584,47926,4371710,2873885.13
-0.9157382765386302,-0.40177532139500477,-77720,-35103,4371710,2805143.012
-0.9157674901883663,-0.40170873019403036,-58473,-39172,4371710,2773947.287
-0.9157967001995307,-0.4016421341239622,-47570,-45811,4461457,2747381.979
-0.9158259005082774,-0.40157554701226855,39583,27071,4461457,2697706.999
-0.9158551068812865,-0.40150893290120865,145206,144569,4371710,2680148.065
-0.9158843001282705,-0.4014423355583565,-2555,40370,4371710,2703055.581
-0.9159134895487998,-0.40137573377390495,-88013,-45855,4461457,2701899.085
-0.9159426751571569,-0.4013091275138792,-116812,-101058,4545699,2934953.812
-0.9159718497815983,-0.4012425331488141,-14447,-33736,4563791,3272645.176
-0.9160010308866853,-0.4011759108103699,114964,91341,4563791,3385372.426
-0.9160302019412895,-0.40110929823603003,44173,55039,4563791,3087288.18
-0.9160593671587577,-0.40104268580875085,2197,26315,4563791,2932618.993
-0.9160885226576783,-0.40097608239753213,108058,132835,4457347,2871177.827
-0.9161176791357644,-0.40090946356365875,-81529,-24335,4547676,2622061.213
-0.9161468368212954,-0.4008428287774832,7476,40212,4547676,2653647.244
-0.9161759826764027,-0.4007762078354053,188113,223091,4336370,2660205.3
-0.9162051165925148,-0.40070960099515496,30522,121934,4290073,2389792.277
-0.9162342608521786,-0.40064295730820215,-58547,42022,4278774,2307076.888
-0.9162633859384632,-0.40057634426983174,-74031,8974,4278774,2291322.964
-0.9162925183801641,-0.40050970120652085,-40886,19910,4278774,2302089.049
-0.9163216392726471,-0.40044307136057283,-44894,3636,4278774,2338230.998
-0.9163507510639328,-0.40037644913826564,22008,57070,4278774,2659337.62
-0.9163798685194066,-0.4003098007448171,-352724,-311060,4589695,2473330.226
-0.9164089755314824,-0.4002431630463397,53966,-10187,4589695,2432933.326
-0.9164380811992814,-0.4001765152126988,24759,-23204,4610370,2418387.294
-0.9164671795991168,-0.4001098708075572,84829,44293,4610370,2426562.672
-0.916496271402324,-0.40004322829619005,119390,104303,4553875,2510331.199
-0.9165253600721545,-0.3999765797451241,74021,94751,4499645,2503723.455
-0.9165544383561074,-0.39990994177404554,15257,58193,4499645,2523952.896
-0.9165835247174746,-0.3998432720660565,11901,59414,4499645,2524162.014
-0.9166125974619628,-0.39977662034445405,81534,132618,4404327,2458889.867
-0.9166416660443025,-0.3997099649389858,86771,162315,4323588,2450233.001
-0.9166707274284391,-0.39964331281258314,-55764,45811,4323588,2432434.783
-0.9166997816823441,-0.3995766638125188,-210026,-125180,4415971,2491693.073
-0.9167288438458662,-0.3995099834309795,-34012,-12174,4415971,2559882.205
